run_id,sequence_number,created_at,send_started_at,send_returned_at,acknowledgement_at,creation_to_send_us,send_call_us,acknowledgement_us,total_us,topic,partition,offset,key_size,payload_size,compression_type,success,error_class,error_message
ab74012e-5bab-41ad-917b-663d99e2d92d,58,2026-07-15T12:08:01.671091200Z,2026-07-15T12:08:01.674996800Z,2026-07-15T12:08:01.677032Z,2026-07-15T12:08:02.785082100Z,4101,1678,1108163,1113944,producer-test-variable,0,57,2,927075,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,59,2026-07-15T12:08:01.677032Z,2026-07-15T12:08:01.679962100Z,2026-07-15T12:08:01.681437100Z,2026-07-15T12:08:02.822030500Z,2994,1341,1141089,1145425,producer-test-variable,0,58,2,852567,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,60,2026-07-15T12:08:01.681437100Z,2026-07-15T12:08:01.681437100Z,2026-07-15T12:08:01.682014400Z,2026-07-15T12:08:02.829396400Z,192,562,1147550,1148304,producer-test-variable,0,59,2,33947,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,61,2026-07-15T12:08:01.682014400Z,2026-07-15T12:08:01.685497600Z,2026-07-15T12:08:01.687826900Z,2026-07-15T12:08:02.902010Z,3724,1877,1215073,1220675,producer-test-variable,0,60,2,1029182,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,62,2026-07-15T12:08:01.687826900Z,2026-07-15T12:08:01.690816400Z,2026-07-15T12:08:01.692671800Z,2026-07-15T12:08:02.941543600Z,3405,1772,1248888,1254066,producer-test-variable,0,61,2,801031,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,63,2026-07-15T12:08:01.693104700Z,2026-07-15T12:08:01.696092Z,2026-07-15T12:08:01.697940500Z,2026-07-15T12:08:02.979776800Z,3100,1827,1281870,1286798,producer-test-variable,0,62,2,800214,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,64,2026-07-15T12:08:01.697940500Z,2026-07-15T12:08:01.700788800Z,2026-07-15T12:08:01.703320400Z,2026-07-15T12:08:03.022857700Z,3128,2180,1319847,1325157,producer-test-variable,0,63,2,889470,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,65,2026-07-15T12:08:01.703320400Z,2026-07-15T12:08:01.703320400Z,2026-07-15T12:08:01.703975300Z,2026-07-15T12:08:03.028266500Z,196,519,1324386,1325102,producer-test-variable,0,64,2,52039,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,66,2026-07-15T12:08:01.703975300Z,2026-07-15T12:08:01.705721600Z,2026-07-15T12:08:01.707419900Z,2026-07-15T12:08:03.052843200Z,2037,1401,1345494,1348933,producer-test-variable,0,65,2,596881,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,67,2026-07-15T12:08:01.707419900Z,2026-07-15T12:08:01.741150400Z,2026-07-15T12:08:01.741708400Z,2026-07-15T12:08:03.086340100Z,33711,1353,1344137,1379203,producer-test-variable,0,66,2,885219,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,68,2026-07-15T12:08:01.742692900Z,2026-07-15T12:08:01.744024Z,2026-07-15T12:08:01.745333800Z,2026-07-15T12:08:03.092900800Z,1454,1220,1348075,1350751,producer-test-variable,0,67,2,298761,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,69,2026-07-15T12:08:01.745333800Z,2026-07-15T12:08:01.747087600Z,2026-07-15T12:08:01.747752600Z,2026-07-15T12:08:03.123111600Z,2037,816,1375517,1378371,producer-test-variable,0,68,2,557760,none,true,,
