run_id,sequence_number,created_at,send_started_at,send_returned_at,acknowledgement_at,creation_to_send_us,send_call_us,acknowledgement_us,total_us,topic,partition,offset,key_size,payload_size,compression_type,success,error_class,error_message
3b87b12a-195c-4bf1-9a72-099c217fc01d,64,2026-07-15T12:14:30.751063700Z,2026-07-15T12:14:30.752276300Z,2026-07-15T12:14:30.753325700Z,2026-07-15T12:14:31.663277700Z,2033,745,909971,912750,producer-test-variable,0,12251,2,889470,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,65,2026-07-15T12:14:30.753325700Z,2026-07-15T12:14:30.753325700Z,2026-07-15T12:14:30.754475600Z,2026-07-15T12:14:31.668292800Z,134,346,915573,916053,producer-test-variable,0,12252,2,52039,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,66,2026-07-15T12:14:30.754475600Z,2026-07-15T12:14:30.754949100Z,2026-07-15T12:14:30.757578600Z,2026-07-15T12:14:31.692719Z,2141,1047,935191,938380,producer-test-variable,0,12253,2,596881,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,67,2026-07-15T12:14:30.757578600Z,2026-07-15T12:14:30.757578600Z,2026-07-15T12:14:30.764206500Z,2026-07-15T12:14:31.722077900Z,4354,2331,958050,964737,producer-test-variable,0,12254,2,885219,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,68,2026-07-15T12:14:30.764206500Z,2026-07-15T12:14:30.765231600Z,2026-07-15T12:14:30.765847500Z,2026-07-15T12:14:31.735387Z,908,592,970982,972483,producer-test-variable,0,12255,2,298761,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,69,2026-07-15T12:14:30.765847500Z,2026-07-15T12:14:30.765847500Z,2026-07-15T12:14:30.767891400Z,2026-07-15T12:14:31.766237900Z,1593,964,998159,1000716,producer-test-variable,0,12256,2,557760,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,70,2026-07-15T12:14:30.767891400Z,2026-07-15T12:14:30.767891400Z,2026-07-15T12:14:30.769920600Z,2026-07-15T12:14:31.782647300Z,1019,1038,1012353,1014411,producer-test-variable,0,12257,2,316847,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,71,2026-07-15T12:14:30.769920600Z,2026-07-15T12:14:30.769920600Z,2026-07-15T12:14:30.769920600Z,2026-07-15T12:14:31.793461400Z,695,500,1021794,1022990,producer-test-variable,0,12258,2,202688,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,72,2026-07-15T12:14:30.769920600Z,2026-07-15T12:14:30.769920600Z,2026-07-15T12:14:30.772535900Z,2026-07-15T12:14:31.822999600Z,557,363,1050764,1051685,producer-test-variable,0,12259,2,141234,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,73,2026-07-15T12:14:30.772535900Z,2026-07-15T12:14:30.784575700Z,2026-07-15T12:14:30.785185500Z,2026-07-15T12:14:31.853227700Z,11755,1167,1067788,1080712,producer-test-variable,0,12260,2,868883,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,74,2026-07-15T12:14:30.785861200Z,2026-07-15T12:14:30.789151300Z,2026-07-15T12:14:30.796888Z,2026-07-15T12:14:31.886699500Z,3343,7724,1090201,1101269,producer-test-variable,0,12261,2,1043279,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,75,2026-07-15T12:14:30.796888Z,2026-07-15T12:14:30.797459700Z,2026-07-15T12:14:30.811632200Z,2026-07-15T12:14:31.902019800Z,896,14012,1090401,1105309,producer-test-variable,0,12262,2,371998,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,76,2026-07-15T12:14:30.811632200Z,2026-07-15T12:14:30.812944900Z,2026-07-15T12:14:30.823346400Z,2026-07-15T12:14:31.921786900Z,1926,9526,1098813,1110265,producer-test-variable,0,12263,2,885343,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,77,2026-07-15T12:14:30.823346400Z,2026-07-15T12:14:30.823346400Z,2026-07-15T12:14:30.824751Z,2026-07-15T12:14:31.930279800Z,621,816,1105789,1107227,producer-test-variable,0,12264,2,193712,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,78,2026-07-15T12:14:30.824751Z,2026-07-15T12:14:30.827935500Z,2026-07-15T12:14:30.838117100Z,2026-07-15T12:14:31.958376400Z,3521,9773,1120249,1133544,producer-test-variable,0,12265,2,809819,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,79,2026-07-15T12:14:30.838117100Z,2026-07-15T12:14:30.840595700Z,2026-07-15T12:14:30.858244800Z,2026-07-15T12:14:32.000167Z,2704,17406,1141964,1162075,producer-test-variable,0,12266,2,875218,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,80,2026-07-15T12:14:30.858244800Z,2026-07-15T12:14:30.861519600Z,2026-07-15T12:14:30.872465900Z,2026-07-15T12:14:32.028475Z,3572,10588,1156256,1170417,producer-test-variable,0,12267,2,952604,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,81,2026-07-15T12:14:30.872465900Z,2026-07-15T12:14:30.875678800Z,2026-07-15T12:14:30.896107900Z,2026-07-15T12:14:32.051368400Z,3343,21858,1154112,1179314,producer-test-variable,0,12268,2,1022063,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,82,2026-07-15T12:14:30.896107900Z,2026-07-15T12:14:30.898785600Z,2026-07-15T12:14:30.925083500Z,2026-07-15T12:14:32.064171600Z,1488,26053,1139308,1166851,producer-test-variable,0,12269,2,548181,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,83,2026-07-15T12:14:30.925083500Z,2026-07-15T12:14:30.928597300Z,2026-07-15T12:14:30.936848100Z,2026-07-15T12:14:32.082772100Z,3354,8942,1145486,1157783,producer-test-variable,0,12270,2,874444,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,84,2026-07-15T12:14:30.937580900Z,2026-07-15T12:14:30.938798100Z,2026-07-15T12:14:30.944843100Z,2026-07-15T12:14:32.094678500Z,1353,5879,1150264,1157498,producer-test-variable,0,12271,2,339151,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,85,2026-07-15T12:14:30.944843100Z,2026-07-15T12:14:30.947068500Z,2026-07-15T12:14:30.969686800Z,2026-07-15T12:14:32.165970500Z,2551,22312,1196477,1221341,producer-test-variable,0,12272,2,985283,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,86,2026-07-15T12:14:30.969686800Z,2026-07-15T12:14:30.970437200Z,2026-07-15T12:14:30.971722200Z,2026-07-15T12:14:32.215485300Z,983,1107,1243903,1245994,producer-test-variable,0,12273,2,269796,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,87,2026-07-15T12:14:30.971722200Z,2026-07-15T12:14:30.972387200Z,2026-07-15T12:14:30.975434600Z,2026-07-15T12:14:32.221402300Z,626,3065,1246384,1250076,producer-test-variable,0,12274,2,178117,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,88,2026-07-15T12:14:30.975434600Z,2026-07-15T12:14:30.979145400Z,2026-07-15T12:14:31.006676400Z,2026-07-15T12:14:32.265521900Z,3993,27306,1259070,1290370,producer-test-variable,0,12275,2,813011,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,89,2026-07-15T12:14:31.006676400Z,2026-07-15T12:14:31.008413100Z,2026-07-15T12:14:31.021795200Z,2026-07-15T12:14:32.274547700Z,1783,13705,1252657,1268147,producer-test-variable,0,12276,2,521235,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,90,2026-07-15T12:14:31.021795200Z,2026-07-15T12:14:31.022440200Z,2026-07-15T12:14:31.023059Z,2026-07-15T12:14:32.281364200Z,465,452,1259516,1260434,producer-test-variable,0,12277,2,137164,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,91,2026-07-15T12:14:31.023059Z,2026-07-15T12:14:31.024166Z,2026-07-15T12:14:31.033696700Z,2026-07-15T12:14:32.290003900Z,1215,9160,1256975,1267351,producer-test-variable,0,12278,2,405434,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,92,2026-07-15T12:14:31.033696700Z,2026-07-15T12:14:31.033696700Z,2026-07-15T12:14:31.034255600Z,2026-07-15T12:14:32.296821Z,294,351,1262997,1263643,producer-test-variable,0,12279,2,89908,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,93,2026-07-15T12:14:31.034255600Z,2026-07-15T12:14:31.034819200Z,2026-07-15T12:14:31.041762600Z,2026-07-15T12:14:32.301780200Z,795,6994,1260221,1268011,producer-test-variable,0,12280,2,282192,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,94,2026-07-15T12:14:31.041762600Z,2026-07-15T12:14:31.046369700Z,2026-07-15T12:14:31.059807800Z,2026-07-15T12:14:32.330689900Z,4543,13421,1270702,1288667,producer-test-variable,0,12281,2,933428,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,95,2026-07-15T12:14:31.059807800Z,2026-07-15T12:14:31.060929500Z,2026-07-15T12:14:31.061497200Z,2026-07-15T12:14:32.349556200Z,823,476,1288420,1289721,producer-test-variable,0,12282,2,242008,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,96,2026-07-15T12:14:31.061497200Z,2026-07-15T12:14:31.067614800Z,2026-07-15T12:14:31.075289Z,2026-07-15T12:14:32.353266600Z,6479,7336,1277996,1291812,producer-test-variable,0,12283,2,383245,none,true,,
